Id,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtQual,TotalBsmtSF,HeatingQC,GrLivArea,KitchenQual,OpenPorchSF,SalePrice,PropertyAge,TotalBedsNBaths,GarageCarsNArea,HasFireplace,HasWoodDeck,GarageAttached,FoundationPConc,FoundationCBlock,FoundationBrkTil,NH_NAmes,NH_CollgCr,NH_OldTown,NH_Others,HouseStyle_1Story,HouseStyle_2Story
1401,82.0,20270,7,0.0,3,4,1524.0,3,1524,3,0,245000,29,10.0,956.0,1,1,1.0,0,1,0,0,0,0,1,1,0
2669,65.0,9750,5,0.0,3,3,960.0,5,960,3,0,125000,48,6.0,1248.0,0,0,0.0,0,1,0,0,0,1,1,1,0
1084,43.0,3182,7,16.0,4,4,1266.0,5,1266,4,16,159895,1,8.0,776.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1860,80.0,9600,6,0.0,3,4,1262.0,5,1262,3,0,181500,31,9.0,920.0,1,1,1.0,0,1,0,0,0,0,1,1,0
2857,51.0,6191,5,0.0,3,2,824.0,3,1288,3,0,112000,65,7.0,240.0,0,0,0.0,0,1,0,0,0,0,1,0,0
262,75.0,10650,5,0.0,3,3,894.0,3,894,3,0,128200,34,7.0,308.0,0,1,1.0,0,1,0,0,1,0,0,1,0
1965,70.0,7315,5,0.0,3,3,1170.0,3,1170,3,0,140000,49,8.0,338.0,1,0,1.0,0,1,0,1,0,0,0,1,0
2668,33.0,5976,5,0.0,3,3,624.0,4,1248,3,130,93500,86,10.0,0.0,0,0,0.0,1,0,0,0,0,1,1,0,1
941,50.0,8660,5,0.0,3,3,760.0,5,2168,4,160,123000,109,13.0,1152.0,0,1,0.0,0,0,1,0,0,0,1,0,1
1683,24.0,2304,7,0.0,3,4,1061.0,3,1055,3,32,142500,29,6.0,319.0,0,1,1.0,0,1,0,0,0,0,1,1,0
2464,84.0,10728,8,0.0,4,4,1095.0,4,1939,4,51,266000,0,11.0,3159.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1304,50.0,6000,5,0.0,3,3,928.0,4,928,3,0,112500,51,6.0,288.0,0,0,1.0,0,1,0,0,0,1,1,1,0
1319,50.0,5250,8,0.0,3,3,684.0,2,2358,3,54,122000,136,10.0,0.0,0,0,0.0,0,0,1,0,0,1,1,0,1
43,79.0,14122,8,240.0,4,5,1822.0,5,1822,5,119,259000,5,10.0,2034.0,1,0,1.0,1,0,0,0,0,0,1,1,0
2634,70.0,7000,5,0.0,3,3,864.0,4,864,3,0,105000,44,7.0,336.0,0,0,1.0,0,1,0,1,0,0,0,1,0
2625,60.0,8544,3,0.0,3,3,0.0,2,1040,3,0,81400,56,8.0,800.0,0,0,0.0,0,0,0,1,0,0,0,1,0
2848,60.0,10890,5,0.0,3,2,1058.0,3,1551,2,0,137000,68,9.0,240.0,0,0,0.0,0,0,1,0,0,0,1,0,0
1000,41.0,4923,8,0.0,4,5,1593.0,5,1593,5,120,286000,7,8.0,1364.0,1,0,1.0,1,0,0,0,0,0,1,1,0
1139,81.0,9260,7,0.0,4,4,1162.0,5,1162,4,32,170000,1,8.0,966.0,0,0,1.0,1,0,0,0,0,0,1,1,0
2640,60.0,9600,6,0.0,3,3,780.0,5,1416,4,24,156500,106,9.0,800.0,0,0,0.0,0,0,1,0,0,1,1,0,0
1128,65.0,8125,7,96.7822514379622,4,4,813.0,5,1665,4,0,205950,1,10.0,1124.0,0,0,1.0,1,0,0,0,0,0,1,0,1
2255,82.0,8410,6,0.0,3,4,970.0,3,1026,3,0,143000,33,7.0,1056.0,1,1,1.0,0,1,0,0,0,0,1,0,0
1910,79.0,9480,5,224.0,3,3,728.0,5,1644,4,0,146500,65,9.0,312.0,1,1,1.0,0,1,0,1,0,0,0,0,1
2422,69.28709055876686,3196,8,40.0,4,4,1273.0,5,1456,4,20,215000,3,9.0,800.0,1,1,1.0,1,0,0,0,0,0,1,1,0
988,69.28709055876686,9819,6,0.0,3,3,1567.0,3,1567,4,32,196000,32,8.0,1428.0,1,1,1.0,1,0,0,0,0,0,1,1,0
89,69.28709055876686,6897,5,0.0,3,3,1040.0,5,1040,3,104,127000,48,9.0,260.0,0,0,0.0,0,1,0,0,0,0,1,1,0
1852,69.28709055876686,8010,8,0.0,4,5,1054.0,5,2048,4,48,301000,4,12.0,1104.0,1,0,0.0,1,0,0,0,0,0,1,0,1
1594,69.28709055876686,4224,5,0.0,3,4,1040.0,4,1040,3,100,124000,33,7.0,998.0,0,0,1.0,1,0,0,0,0,0,1,1,0
2730,100.0,13350,5,0.0,3,3,864.0,3,894,3,0,142500,32,7.0,880.0,1,1,1.0,0,1,0,0,0,0,1,1,0
529,85.0,10625,7,0.0,4,4,1652.0,5,1662,5,120,291000,3,11.0,2133.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2033,120.0,13200,6,234.0,3,3,741.0,2,2294,3,110,202500,44,12.0,1316.0,1,0,1.0,0,1,0,0,0,0,1,0,0
1343,52.0,6240,4,0.0,3,3,704.0,5,1136,3,365,123000,79,8.0,336.0,0,0,0.0,1,0,0,0,0,0,1,0,0
1972,60.0,6600,5,0.0,3,3,864.0,4,864,3,0,125500,45,6.0,294.0,0,1,0.0,0,1,0,1,0,0,0,1,0
317,73.0,9803,7,0.0,4,4,1214.0,5,1214,4,25,179781,1,8.0,1040.0,0,0,1.0,1,0,0,0,0,0,1,1,0
1714,71.0,9254,8,210.0,4,4,1721.0,5,1721,4,27,232698,2,10.0,1108.0,0,1,1.0,1,0,0,0,0,0,1,1,0
2499,100.0,14330,7,145.0,4,4,1748.0,4,2646,4,100,260000,32,14.0,1100.0,1,1,1.0,0,1,0,0,0,0,1,0,0
1885,70.0,7535,5,0.0,3,3,912.0,2,912,3,285,120000,49,7.0,297.0,0,1,1.0,0,1,0,1,0,0,0,1,0
1418,60.0,9084,5,0.0,3,3,616.0,3,1111,3,0,95000,67,7.0,200.0,0,1,0.0,0,1,0,0,0,0,1,0,0
2566,69.28709055876686,8917,5,0.0,3,3,1584.0,3,1584,3,0,119000,39,10.0,1012.0,0,0,0.0,0,1,0,1,0,0,0,1,0
2391,82.0,9942,9,385.0,5,5,1606.0,5,2091,5,84,338500,1,12.0,1042.0,1,1,1.0,1,0,0,0,0,0,1,0,1
832,79.0,11646,6,0.0,4,4,704.0,5,1422,4,28,173000,4,10.0,880.0,1,1,1.0,1,0,0,0,1,0,0,0,1
716,90.0,8100,5,0.0,3,3,849.0,3,2138,3,156,106000,111,13.0,720.0,0,1,0.0,1,0,0,0,0,1,1,0,0
1780,76.0,10612,8,248.0,4,4,1524.0,4,1534,4,46,215000,1,9.0,968.0,1,1,1.0,1,0,0,0,0,0,1,1,0
794,62.0,7440,5,0.0,3,4,1089.0,3,1089,3,0,125000,55,7.0,252.0,1,1,0.0,0,1,0,0,0,0,1,1,0
2459,73.0,8688,7,228.0,4,4,1616.0,5,1616,4,59,232000,1,9.0,2502.0,0,1,1.0,1,0,0,0,0,0,1,1,0
2109,75.0,11750,7,204.0,4,4,1546.0,5,1546,4,42,217000,2,9.0,2388.0,0,1,1.0,1,0,0,0,1,0,0,1,0
892,86.0,13286,9,340.0,5,5,1698.0,5,1698,5,64,320000,2,11.0,2304.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2445,83.0,9545,8,322.0,4,4,1160.0,5,2234,4,50,300000,6,11.0,2304.0,1,0,0.0,1,0,0,0,0,0,1,0,1
1031,80.0,10480,7,660.0,3,3,803.0,3,1964,3,69,205000,32,11.0,966.0,1,0,1.0,0,1,0,0,0,0,1,0,1
1927,72.0,10152,5,120.0,3,3,1048.0,3,1048,3,20,135000,51,8.0,286.0,0,0,1.0,0,1,0,1,0,0,0,1,0
11,75.0,10000,6,0.0,3,4,763.0,4,1655,3,84,175900,17,10.0,880.0,1,1,1.0,1,0,0,0,0,0,1,0,1
2420,43.0,3087,7,14.0,4,4,1220.0,5,1364,4,16,210250,0,9.0,874.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2265,42.0,10331,7,0.0,3,4,1265.0,4,1240,4,0,174000,22,9.0,1056.0,0,1,1.0,0,1,0,0,0,0,1,1,0
2062,109.0,8724,5,0.0,3,4,894.0,4,894,3,0,129000,39,6.0,900.0,1,0,1.0,0,1,0,0,0,0,1,1,0
1131,64.0,8791,6,0.0,4,4,864.0,5,1728,4,56,207500,5,10.0,1346.0,0,1,1.0,1,0,0,0,0,0,1,0,1
1555,60.0,5280,4,0.0,3,1,173.0,5,1361,3,123,89000,113,7.0,185.0,0,0,0.0,0,0,0,0,0,0,1,0,1
1957,60.0,8064,5,0.0,3,3,672.0,5,924,3,0,122900,58,7.0,1152.0,1,0,0.0,0,1,0,1,0,0,0,0,0
689,75.0,8604,5,124.0,3,4,941.0,4,941,4,40,145000,31,6.0,1128.0,0,0,1.0,0,1,0,1,0,0,0,0,0
2019,51.0,6120,7,0.0,3,3,832.0,5,854,3,112,132000,78,6.0,1152.0,0,1,0.0,0,0,1,0,0,0,1,0,0
1803,84.0,10440,8,0.0,5,4,1574.0,5,1584,5,256,261329,0,8.0,1188.0,1,0,1.0,1,0,0,0,0,0,1,1,0
1010,65.0,5950,8,0.0,4,4,1337.0,4,1337,4,73,188500,19,8.0,924.0,1,0,1.0,1,0,0,0,0,0,1,1,0
922,130.0,9600,5,0.0,4,3,728.0,5,1308,3,70,160000,69,10.0,256.0,1,0,0.0,0,0,1,0,0,0,1,0,0
2913,69.28709055876686,11836,5,0.0,3,3,1652.0,3,1652,3,0,146500,36,10.0,2784.0,0,0,0.0,0,1,0,0,0,0,1,1,0
1688,91.0,11825,8,302.0,4,5,1694.0,5,1694,4,112,322400,1,9.0,2568.0,1,0,1.0,1,0,0,0,0,0,1,1,0
463,48.0,3480,7,163.0,4,4,1405.0,5,1405,4,36,173000,6,8.0,956.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2704,50.0,5220,5,0.0,3,3,830.0,4,879,3,108,80000,70,5.0,180.0,0,0,0.0,0,0,1,0,0,0,1,1,0
2815,65.0,8461,6,0.0,4,4,728.0,5,1456,4,24,163990,1,11.0,780.0,1,0,1.0,1,0,0,0,1,0,0,0,1
781,69.28709055876686,9000,2,0.0,3,3,0.0,2,660,2,0,63900,62,6.0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0
627,85.0,13600,7,176.0,3,3,768.0,3,1986,3,42,205000,44,10.0,972.0,1,0,1.0,0,1,0,1,0,0,0,0,1
1634,38.0,4740,8,0.0,4,4,1166.0,4,1179,3,108,182000,19,8.0,960.0,0,0,1.0,0,1,0,0,0,0,1,1,0
1765,89.0,10557,9,422.0,4,5,1408.0,5,3078,4,87,410000,9,13.0,2418.0,1,1,1.0,1,0,0,0,0,0,1,0,1
849,79.0,12420,7,0.0,4,4,944.0,5,1840,4,45,230000,8,10.0,1244.0,0,0,1.0,1,0,0,0,1,0,0,0,1
428,95.0,12350,9,0.0,4,5,1365.0,5,2690,5,197,398800,0,12.0,2592.0,1,0,1.0,1,0,0,0,0,0,1,0,1
516,75.0,9000,8,0.0,4,4,768.0,5,1590,4,30,210000,1,9.0,1352.0,0,0,1.0,1,0,0,0,0,0,1,0,1
416,24.0,2289,6,0.0,3,3,855.0,3,1441,3,0,148500,31,10.0,880.0,1,1,1.0,0,1,0,0,0,0,1,0,1
707,50.0,6000,5,0.0,3,3,811.0,3,1387,4,0,93000,55,9.0,256.0,0,0,0.0,0,1,0,0,0,1,1,0,0
725,60.0,5400,6,0.0,2,3,972.0,5,1480,3,0,119000,89,7.0,207.0,0,0,0.0,0,0,1,0,0,1,1,0,0
2041,69.28709055876686,12358,5,0.0,3,3,720.0,3,1382,3,0,128500,66,9.0,1320.0,0,1,0.0,0,1,0,0,0,1,1,0,0
623,65.0,8944,5,0.0,3,3,1584.0,3,1584,3,152,124000,42,10.0,2376.0,0,0,0.0,0,1,0,1,0,0,0,1,0
1428,59.0,11228,7,0.0,4,4,1080.0,5,2097,4,187,228000,15,13.0,2034.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1657,128.0,13001,6,176.0,3,3,1625.0,3,1220,3,0,170000,36,9.0,1888.0,1,0,1.0,0,1,0,0,0,0,1,1,0
1911,63.0,8668,5,0.0,3,3,1560.0,3,1560,3,0,126000,39,10.0,2376.0,0,0,0.0,0,1,0,1,0,0,0,1,0
1298,60.0,6756,5,0.0,3,3,481.0,3,899,3,0,78000,98,6.0,200.0,0,0,0.0,0,0,1,0,0,1,1,1,0
273,65.0,8773,7,98.0,4,4,1414.0,5,1414,4,105,185500,6,8.0,988.0,0,1,1.0,1,0,0,0,1,0,0,1,0
2710,96.0,11777,5,97.0,3,3,1164.0,5,1320,3,68,164500,40,8.0,1128.0,1,1,1.0,0,1,0,0,0,0,1,0,0
384,70.0,7000,7,0.0,4,4,926.0,5,1884,5,35,240900,6,11.0,1162.0,1,0,1.0,1,0,0,0,0,0,1,0,1
829,95.0,10324,8,140.0,4,4,1254.0,5,1254,4,92,221800,1,8.0,2430.0,0,1,1.0,1,0,0,0,1,0,0,1,0
2193,60.0,8172,4,0.0,3,3,864.0,3,864,3,0,79275,52,7.0,1056.0,0,1,0.0,0,1,0,0,0,0,1,1,0
1094,71.0,8220,7,647.0,4,4,982.0,5,1892,3,0,226750,8,11.0,862.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1294,63.0,7628,4,0.0,3,3,801.0,4,1656,3,0,119164,68,10.0,880.0,0,1,0.0,0,0,1,0,0,1,1,0,0
1565,69.28709055876686,13265,8,148.0,4,4,1568.0,5,1689,4,59,271000,6,10.0,2571.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1224,80.0,9600,5,203.0,2,3,1296.0,3,1496,4,22,141500,48,8.0,900.0,0,0,1.0,0,1,0,1,0,0,0,1,0
1292,63.0,11426,4,0.0,3,3,828.0,4,1594,3,172,118000,98,11.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0
571,34.0,3230,6,894.0,3,4,729.0,4,1471,3,24,172500,10,9.0,880.0,0,0,0.0,1,0,0,0,0,0,1,0,1
1530,51.0,10480,6,0.0,3,3,1064.0,5,1639,3,0,115000,72,7.0,240.0,0,0,0.0,0,0,1,0,0,0,1,0,0
1271,80.0,8000,5,0.0,3,3,1256.0,4,1256,4,240,159000,49,9.0,311.0,0,0,1.0,1,0,0,1,0,0,0,1,0
1049,24.0,2529,7,0.0,3,4,1055.0,2,1055,3,38,148500,31,6.0,880.0,0,0,1.0,0,1,0,0,0,0,1,1,0
2363,60.0,7200,4,0.0,3,3,864.0,3,874,3,0,97500,35,7.0,1152.0,0,1,0.0,0,1,0,1,0,0,0,1,0
1013,53.0,15401,9,296.0,5,5,1884.0,5,1884,5,76,387000,4,10.0,2010.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2024,60.0,8850,6,0.0,3,3,768.0,5,1376,4,54,165000,87,8.0,1152.0,0,0,0.0,1,0,0,0,0,0,1,0,0
1493,90.0,10012,4,0.0,3,4,1138.0,3,1181,3,0,137500,36,9.0,1176.0,0,0,0.0,0,1,0,0,0,0,1,0,0
2894,69.28709055876686,40000,6,0.0,3,4,1632.0,3,1650,3,0,250764,48,8.0,1036.0,1,0,1.0,0,1,0,0,0,0,1,1,0
20,85.0,13175,6,119.0,3,4,1542.0,3,2073,3,0,210000,32,10.0,1000.0,1,1,1.0,0,1,0,0,0,0,1,1,0
1640,61.0,8035,9,165.0,4,5,1612.0,5,1612,5,164,319900,1,9.0,1112.0,1,0,1.0,1,0,0,0,0,0,1,1,0
699,57.0,6406,5,0.0,3,3,690.0,3,1558,3,36,150000,70,9.0,800.0,1,0,0.0,0,0,1,0,0,1,1,0,1
1872,88.0,10738,6,0.0,3,3,1093.0,4,1093,3,0,158500,41,9.0,968.0,1,1,1.0,0,1,0,0,0,0,1,1,0
678,60.0,8064,6,0.0,3,3,795.0,4,1133,3,0,128500,59,6.0,1800.0,0,0,0.0,0,1,0,1,0,0,0,0,0
1631,160.0,18160,6,138.0,3,3,1302.0,2,1128,3,108,154204,43,8.0,960.0,1,0,1.0,0,1,0,0,0,0,1,1,0
254,90.0,12376,7,0.0,3,4,1673.0,4,3222,4,0,320000,20,15.0,1782.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1046,21.0,1680,5,356.0,3,3,630.0,3,1302,3,0,111750,36,9.0,264.0,0,0,0.0,0,1,0,0,0,0,1,0,1
139,70.0,8267,5,0.0,3,3,1604.0,3,1604,3,0,135000,52,10.0,1152.0,0,1,1.0,0,1,0,1,0,0,0,1,0
2495,69.28709055876686,13526,5,114.0,3,3,935.0,3,935,3,0,137000,41,7.0,288.0,0,1,1.0,0,1,0,0,0,0,1,1,0
2004,52.0,8626,4,1.0,3,3,0.0,4,968,3,0,104500,51,6.0,331.0,0,0,1.0,0,1,0,0,0,1,1,1,0
2854,54.0,9399,7,0.0,3,3,818.0,3,1636,4,0,167000,87,9.0,288.0,1,0,0.0,0,0,1,0,0,0,1,0,0
653,60.0,9600,5,0.0,3,3,1200.0,3,1200,3,0,129900,59,7.0,246.0,0,1,1.0,0,1,0,1,0,0,0,1,0
995,59.0,9535,6,0.0,3,4,926.0,5,1604,3,82,195500,10,10.0,944.0,0,1,1.0,1,0,0,0,0,0,1,0,1
746,51.0,6120,5,0.0,3,3,952.0,3,1582,3,0,150000,71,8.0,250.0,1,1,0.0,0,0,1,0,0,0,1,0,0
1706,86.0,10562,8,300.0,4,5,1582.0,5,2161,5,120,325624,0,11.0,2367.0,1,1,1.0,1,0,0,0,0,0,1,0,1
2914,21.0,1470,4,0.0,3,4,630.0,3,630,3,0,73000,36,5.0,0.0,0,0,0.0,0,1,0,0,0,0,1,0,0
1499,313.0,40000,10,796.0,5,5,4000.0,5,4000,5,292,160000,0,17.0,2836.0,1,1,1.0,1,0,0,0,0,0,1,0,1
685,70.0,7931,5,0.0,3,3,1148.0,3,1148,3,0,132500,50,8.0,672.0,0,0,1.0,0,1,0,1,0,0,0,1,0
563,65.0,7150,5,60.0,3,3,912.0,4,912,3,0,123000,47,8.0,252.0,0,0,1.0,0,1,0,0,0,0,1,1,0
2840,60.0,16012,4,60.0,3,3,954.0,5,1482,3,30,125000,52,9.0,1218.0,1,0,0.0,0,1,0,0,0,0,1,1,0
415,24.0,2364,6,0.0,3,4,804.0,3,1548,3,0,147000,31,11.0,880.0,1,1,0.0,0,1,0,0,0,0,1,0,1
1069,112.0,16451,8,221.0,4,5,1765.0,5,2690,4,58,370000,5,12.0,2385.0,1,1,0.0,1,0,0,0,0,0,1,0,1
2381,111.0,16259,9,370.0,3,5,1249.0,5,2596,4,154,342643,0,13.0,2520.0,0,1,1.0,1,0,0,0,0,0,1,0,1
1295,81.0,7308,5,0.0,2,3,936.0,4,1740,5,0,122250,88,7.0,225.0,1,0,0.0,0,0,1,0,0,1,1,0,0
280,94.0,7819,6,0.0,3,3,1029.0,3,1117,3,0,107000,34,8.0,1344.0,1,1,0.0,0,1,0,0,0,0,1,0,0
2839,60.0,8172,5,0.0,3,3,864.0,3,864,3,0,115000,51,7.0,1144.0,0,0,0.0,0,1,0,0,0,0,1,1,0
1857,90.0,10768,5,0.0,4,4,1437.0,3,1437,4,21,218000,31,9.0,1056.0,1,0,1.0,0,1,0,0,0,0,1,1,0
1209,100.0,10175,6,272.0,3,3,1425.0,4,1425,3,0,180500,44,9.0,1152.0,1,0,1.0,0,1,0,1,0,0,0,1,0
231,94.0,9259,4,0.0,3,2,660.0,3,756,3,0,85000,83,5.0,880.0,0,1,0.0,0,0,1,0,0,0,1,1,0
2503,69.28709055876686,13346,7,0.0,4,4,1095.0,5,2295,4,40,268000,14,13.0,1180.0,1,0,1.0,1,0,0,0,0,0,1,0,1
38,98.0,11478,8,200.0,4,5,1704.0,5,1704,4,50,306000,3,10.0,2316.0,1,0,1.0,1,0,0,0,0,0,1,1,0
2113,78.0,9317,6,0.0,4,4,1314.0,4,1314,4,22,176432,1,8.0,880.0,1,0,1.0,1,0,0,0,1,0,0,1,0
1576,107.0,12852,8,0.0,4,4,920.0,5,1780,4,192,264966,1,10.0,1224.0,1,0,1.0,1,0,0,0,0,0,1,0,1
1385,69.28709055876686,7400,5,0.0,3,4,1060.0,3,1126,3,0,152000,24,7.0,1012.0,0,1,1.0,1,0,0,0,0,0,1,0,0
2910,41.0,2665,5,0.0,3,3,757.0,5,1475,3,26,127000,29,8.0,336.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1130,62.0,7500,7,210.0,4,4,1218.0,5,1218,4,168,230348,1,9.0,924.0,0,1,1.0,1,0,0,0,0,0,1,1,0
1309,100.0,12665,5,0.0,3,3,876.0,4,1416,3,0,153900,93,9.0,2160.0,1,1,0.0,0,0,1,0,0,1,1,0,0
526,85.0,10574,8,0.0,4,4,1082.0,5,1953,4,50,252000,4,12.0,3129.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1351,50.0,8635,5,0.0,3,3,672.0,3,1285,3,0,127000,60,8.0,240.0,0,0,0.0,0,1,0,0,0,0,1,0,0
2774,70.0,9100,7,244.0,4,4,1525.0,5,1525,4,36,235000,6,9.0,1082.0,0,1,1.0,1,0,0,0,1,0,0,1,0
2493,69.28709055876686,8638,5,0.0,3,3,925.0,4,925,3,74,133500,43,7.0,968.0,0,1,0.0,1,0,0,0,0,0,1,1,0
2880,69.0,12366,3,0.0,3,3,0.0,3,729,3,0,51689,61,6.0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0
1929,70.0,12198,5,0.0,3,3,1204.0,3,1411,3,82,130000,52,8.0,310.0,1,1,1.0,0,1,0,1,0,0,0,1,0
120,77.0,9320,4,0.0,3,3,950.0,2,1225,3,0,128950,51,9.0,0.0,0,1,0.0,0,1,0,1,0,0,0,1,0
192,53.0,5830,5,0.0,3,3,988.0,5,1612,3,0,128500,60,9.0,363.0,0,0,0.0,0,1,0,0,0,0,1,0,0
2337,66.0,13682,10,1031.0,5,5,1410.0,5,2945,4,0,438780,0,14.0,1923.0,1,1,0.0,1,0,0,0,0,0,1,0,1
1602,100.0,21750,5,0.0,3,3,988.0,5,988,3,0,113000,54,5.0,1040.0,0,0,1.0,0,1,0,0,0,0,1,1,0
989,70.0,10457,5,178.0,4,3,784.0,5,1632,3,173,173000,40,9.0,1796.0,1,0,1.0,0,1,0,0,0,0,1,0,1
485,69.28709055876686,12891,8,96.7822514379622,4,5,870.0,5,2004,4,48,257500,7,12.0,1932.0,1,0,0.0,1,0,0,0,0,0,1,0,1
28,70.0,10500,4,0.0,3,3,864.0,3,864,3,0,115000,39,6.0,0.0,1,0,0.0,0,1,0,1,0,0,0,1,0
178,50.0,5500,5,0.0,3,3,926.0,3,1316,3,0,130000,81,8.0,968.0,0,0,0.0,0,0,1,0,0,1,1,0,0
1542,69.28709055876686,14778,6,72.0,4,3,1296.0,5,1640,4,0,224000,54,9.0,1848.0,1,1,0.0,0,1,0,0,0,0,1,1,0
2878,75.0,9060,6,327.0,3,3,967.0,4,1638,4,21,139000,49,8.0,384.0,0,0,0.0,0,1,0,0,0,0,1,0,0
1082,69.28709055876686,3940,7,24.0,4,4,1393.0,5,1576,4,20,219990,4,10.0,2004.0,1,1,1.0,1,0,0,0,0,0,1,1,0
777,69.28709055876686,11616,5,116.0,3,3,1092.0,3,1092,3,20,139000,47,8.0,288.0,1,0,1.0,0,1,0,0,0,0,1,1,0
2824,75.0,8050,6,96.7822514379622,3,4,914.0,5,914,4,0,117250,4,6.0,0.0,0,1,0.0,1,0,0,0,0,0,1,1,0
2130,43.0,12352,7,290.0,4,4,853.0,5,1753,3,74,217000,9,11.0,1068.0,1,0,1.0,1,0,0,0,1,0,0,0,1
2677,69.28709055876686,6240,5,0.0,3,4,896.0,4,1344,3,114,115000,70,8.0,240.0,0,1,0.0,0,0,1,0,0,0,1,0,0
286,67.0,4853,5,203.0,3,3,1107.0,2,1296,2,0,104000,86,7.0,260.0,1,0,0.0,0,0,1,0,0,0,1,1,0
63,98.0,12256,8,362.0,4,5,1463.0,5,2622,4,32,325000,16,13.0,1424.0,1,1,1.0,1,0,0,0,0,0,1,0,1
97,30.0,3182,7,0.0,4,4,600.0,5,1200,4,172,151000,6,7.0,960.0,0,0,0.0,1,0,0,0,0,0,1,0,1
542,60.0,12450,5,0.0,3,4,1114.0,5,1114,4,42,153000,6,9.0,1152.0,0,0,0.0,1,0,0,0,0,0,1,1,0
1021,56.0,18559,7,383.0,4,4,2048.0,3,2064,4,0,235000,30,10.0,1100.0,1,1,1.0,0,1,0,0,0,0,1,1,0
649,60.0,7626,5,0.0,4,3,1031.0,4,1031,4,0,145500,57,7.0,230.0,0,0,1.0,0,1,0,1,0,0,0,1,0
596,70.0,9100,5,0.0,3,3,925.0,5,925,3,0,117500,44,7.0,429.0,0,0,0.0,0,1,0,1,0,0,0,1,0
2412,65.0,10237,6,0.0,4,4,728.0,5,1456,4,24,170440,1,11.0,780.0,1,0,1.0,1,0,0,0,0,0,1,0,1
1705,82.0,9709,8,120.0,5,5,918.0,5,2100,5,104,319500,0,12.0,2358.0,1,1,0.0,1,0,0,0,0,0,1,0,1
1561,44.0,3843,8,186.0,5,5,1596.0,5,1648,5,53,294464,1,9.0,1050.0,1,1,1.0,1,0,0,0,0,0,1,1,0
353,57.0,8013,8,0.0,4,4,1587.0,5,1734,4,50,239500,14,9.0,1056.0,0,1,1.0,1,0,0,0,0,0,1,1,0
282,80.0,8546,4,0.0,3,4,1121.0,5,1121,3,64,140000,7,7.0,880.0,0,1,1.0,1,0,0,0,0,0,1,1,0
724,98.0,8820,5,0.0,3,3,1088.0,3,1869,3,0,124900,119,8.0,912.0,0,1,0.0,0,0,1,0,0,1,1,0,0
315,69.28709055876686,40000,5,0.0,3,3,747.0,3,1687,3,0,160000,62,9.0,1144.0,1,0,0.0,0,1,0,0,0,0,1,1,0
1505,56.0,6931,4,0.0,3,3,784.0,3,784,3,0,91900,53,6.0,0.0,0,1,0.0,0,1,0,0,0,0,1,1,0
417,24.0,2364,6,0.0,4,4,855.0,3,1456,3,0,138000,31,9.0,880.0,1,1,1.0,0,1,0,0,0,0,1,0,1
671,62.0,8010,6,0.0,4,3,951.0,4,951,4,0,143500,51,8.0,960.0,0,0,0.0,0,1,0,1,0,0,0,1,0
1598,21.0,1596,4,0.0,3,4,462.0,3,988,3,101,94900,35,6.0,297.0,1,0,0.0,0,1,0,0,0,0,1,0,0
2211,82.0,6270,5,0.0,3,3,1001.0,3,2002,3,0,145000,58,10.0,2613.0,0,0,0.0,0,1,0,0,0,0,1,0,1
1378,70.0,11200,5,0.0,3,3,1040.0,5,1040,3,0,129500,43,7.0,384.0,0,0,0.0,0,1,0,0,0,0,1,1,0
2050,75.0,11235,5,30.0,3,4,1420.0,4,1452,3,0,158450,43,8.0,1144.0,1,1,0.0,0,1,0,0,0,0,1,0,0
615,50.0,5330,4,0.0,2,3,420.0,4,708,2,0,82500,69,6.0,0.0,0,1,0.0,0,1,0,0,0,0,1,1,0
1332,50.0,6130,5,0.0,3,3,784.0,4,784,4,0,109500,84,7.0,0.0,0,0,0.0,0,0,1,0,0,0,1,0,0
1354,60.0,9144,6,0.0,3,3,810.0,5,1716,4,195,162500,93,10.0,1344.0,0,0,0.0,0,0,1,0,0,0,1,0,0
385,75.0,8004,8,110.0,4,4,832.0,5,1935,3,150,263435,0,12.0,1104.0,0,0,0.0,1,0,0,0,0,0,1,0,1
1577,73.0,9802,5,0.0,3,4,352.0,4,1442,3,0,172500,2,9.0,800.0,0,1,0.0,1,0,0,0,0,0,1,0,0
2630,70.0,7000,5,0.0,3,3,1150.0,3,1150,3,0,146000,45,7.0,288.0,0,0,1.0,0,1,0,1,0,0,0,1,0
